id,sire,dam,population (1=Innisfail),"temperature (1=lab cold, 2=lab benign, 3=lab hot)",rep,"surv (1=survived to adult stage, 0=did not survive to the adult stage)"
507834,11092,110924,1,1,1109242,1
507835,11092,110924,1,1,1109242,1
507836,11092,110924,1,1,1109242,0
507837,11092,110924,1,1,1109242,0
507838,11092,110924,1,1,1109242,0
507839,11092,110924,1,1,1109242,0
507840,11092,110924,1,1,1109242,0
507841,11094,110941,1,1,1109412,1
507842,11094,110941,1,1,1109412,1
507843,11094,110941,1,1,1109412,1
507844,11094,110941,1,1,1109412,1
507845,11094,110941,1,1,1109412,1
507846,11094,110941,1,1,1109412,1
507847,11094,110941,1,1,1109412,1
507848,11094,110941,1,1,1109412,0
507849,11094,110942,1,1,1109422,1
507850,11094,110942,1,1,1109422,1
507851,11094,110942,1,1,1109422,1
507852,11094,110942,1,1,1109422,1
507853,11094,110942,1,1,1109422,0
507854,11094,110942,1,1,1109422,0
507855,11094,110942,1,1,1109422,0
507856,11094,110942,1,1,1109422,0
507857,11094,110943,1,1,1109432,1
507858,11094,110943,1,1,1109432,1
507859,11094,110943,1,1,1109432,1
507860,11094,110943,1,1,1109432,1
507861,11094,110943,1,1,1109432,0
507862,11094,110943,1,1,1109432,0
507863,11094,110943,1,1,1109432,0
507864,11094,110943,1,1,1109432,0
507865,11094,110944,1,1,1109442,1
507866,11094,110944,1,1,1109442,1
507867,11094,110944,1,1,1109442,1
507868,11094,110944,1,1,1109442,1
507869,11094,110944,1,1,1109442,1
507870,11094,110944,1,1,1109442,1
507871,11094,110944,1,1,1109442,1
507872,11094,110944,1,1,1109442,0
507873,11094,110945,1,1,1109452,1
507874,11094,110945,1,1,1109452,1
507875,11094,110945,1,1,1109452,0
507876,11094,110945,1,1,1109452,0
507877,11094,110945,1,1,1109452,0
507878,11094,110945,1,1,1109452,0
507879,11094,110945,1,1,1109452,0
507880,11094,110945,1,1,1109452,0
507881,11096,110961,1,1,1109612,1
507882,11096,110961,1,1,1109612,1
507883,11096,110961,1,1,1109612,1
507884,11096,110961,1,1,1109612,1
507885,11096,110961,1,1,1109612,1
507886,11096,110961,1,1,1109612,0
507887,11096,110961,1,1,1109612,0
507888,11096,110961,1,1,1109612,0
507897,11096,110964,1,1,1109642,1
507898,11096,110964,1,1,1109642,1
507899,11096,110964,1,1,1109642,1
507900,11096,110964,1,1,1109642,1
507901,11096,110964,1,1,1109642,1
507902,11096,110964,1,1,1109642,1
507903,11096,110964,1,1,1109642,1
507904,11096,110964,1,1,1109642,0
507905,11096,110965,1,1,1109652,1
507906,11096,110965,1,1,1109652,1
507907,11096,110965,1,1,1109652,1
507908,11096,110965,1,1,1109652,1
507909,11096,110965,1,1,1109652,1
507910,11096,110965,1,1,1109652,1
507911,11096,110965,1,1,1109652,1
507912,11096,110965,1,1,1109652,1
507913,11097,110971,1,1,1109712,0
507914,11097,110971,1,1,1109712,0
507915,11097,110971,1,1,1109712,0
507916,11097,110971,1,1,1109712,0
507917,11097,110971,1,1,1109712,0
507918,11097,110971,1,1,1109712,0
507919,11097,110971,1,1,1109712,0
507920,11097,110971,1,1,1109712,0
507921,11097,110972,1,1,1109722,1
507922,11097,110972,1,1,1109722,1
507923,11097,110972,1,1,1109722,1
507924,11097,110972,1,1,1109722,1
507925,11097,110972,1,1,1109722,1
507926,11097,110972,1,1,1109722,1
507927,11097,110972,1,1,1109722,0
507928,11097,110972,1,1,1109722,0
507929,11097,110973,1,1,1109732,1
507930,11097,110973,1,1,1109732,0
507931,11097,110973,1,1,1109732,0
507932,11097,110973,1,1,1109732,0
507933,11097,110973,1,1,1109732,0
507934,11097,110973,1,1,1109732,0
507935,11097,110973,1,1,1109732,0
507936,11097,110973,1,1,1109732,0
507937,11097,110975,1,1,1109752,1
507938,11097,110975,1,1,1109752,1
507939,11097,110975,1,1,1109752,1
507940,11097,110975,1,1,1109752,1
507941,11097,110975,1,1,1109752,0
507942,11097,110975,1,1,1109752,0
507943,11097,110975,1,1,1109752,0
507944,11097,110975,1,1,1109752,0
507945,11098,110981,1,1,1109812,1
507946,11098,110981,1,1,1109812,1
507947,11098,110981,1,1,1109812,1
507948,11098,110981,1,1,1109812,1
507949,11098,110981,1,1,1109812,1
507950,11098,110981,1,1,1109812,1
507951,11098,110981,1,1,1109812,1
507952,11098,110981,1,1,1109812,0
507953,11098,110982,1,1,1109822,1
507954,11098,110982,1,1,1109822,0
507955,11098,110982,1,1,1109822,0
507956,11098,110982,1,1,1109822,0
507957,11098,110982,1,1,1109822,0
507958,11098,110982,1,1,1109822,0
507959,11098,110982,1,1,1109822,0
507960,11098,110982,1,1,1109822,0
507961,11098,110983,1,1,1109832,1
507962,11098,110983,1,1,1109832,1
507963,11098,110983,1,1,1109832,1
507964,11098,110983,1,1,1109832,1
507965,11098,110983,1,1,1109832,0
507966,11098,110983,1,1,1109832,0
507967,11098,110983,1,1,1109832,0
507968,11098,110983,1,1,1109832,0
507969,11098,110984,1,1,1109842,1
507970,11098,110984,1,1,1109842,1
507971,11098,110984,1,1,1109842,1
507972,11098,110984,1,1,1109842,1
507973,11098,110984,1,1,1109842,1
507974,11098,110984,1,1,1109842,1
507975,11098,110984,1,1,1109842,0
507976,11098,110984,1,1,1109842,0
507977,11098,110985,1,1,1109852,1
507978,11098,110985,1,1,1109852,1
507979,11098,110985,1,1,1109852,1
507980,11098,110985,1,1,1109852,1
507981,11098,110985,1,1,1109852,0
507982,11098,110985,1,1,1109852,0
507983,11098,110985,1,1,1109852,0
507984,11098,110985,1,1,1109852,0
507985,11099,110991,1,1,1109912,1
507986,11099,110991,1,1,1109912,1
507987,11099,110991,1,1,1109912,1
507988,11099,110991,1,1,1109912,1
507989,11099,110991,1,1,1109912,0
507990,11099,110991,1,1,1109912,0
507991,11099,110991,1,1,1109912,0
507992,11099,110991,1,1,1109912,0
507993,11099,110993,1,1,1109932,1
507994,11099,110993,1,1,1109932,1
507995,11099,110993,1,1,1109932,1
507996,11099,110993,1,1,1109932,1
507997,11099,110993,1,1,1109932,1
507998,11099,110993,1,1,1109932,1
507999,11099,110993,1,1,1109932,1
508000,11099,110993,1,1,1109932,0
508001,11100,111002,1,1,1110022,1
508002,11100,111002,1,1,1110022,1
508003,11100,111002,1,1,1110022,1
508004,11100,111002,1,1,1110022,1
508005,11100,111002,1,1,1110022,0
508006,11100,111002,1,1,1110022,0
508007,11100,111002,1,1,1110022,0
508008,11100,111002,1,1,1110022,0
508009,11100,111003,1,1,1110032,1
508010,11100,111003,1,1,1110032,0
508011,11100,111003,1,1,1110032,0
508012,11100,111003,1,1,1110032,0
508013,11100,111003,1,1,1110032,0
508014,11100,111003,1,1,1110032,0
508015,11100,111003,1,1,1110032,0
508016,11100,111003,1,1,1110032,0
508017,11100,111004,1,1,1110042,1
508018,11100,111004,1,1,1110042,1
508019,11100,111004,1,1,1110042,1
508020,11100,111004,1,1,1110042,0
508021,11100,111004,1,1,1110042,0
508022,11100,111004,1,1,1110042,0
508023,11100,111004,1,1,1110042,0
508024,11100,111004,1,1,1110042,0
508025,11100,111005,1,1,1110052,1
508026,11100,111005,1,1,1110052,1
508027,11100,111005,1,1,1110052,1
508028,11100,111005,1,1,1110052,1
508029,11100,111005,1,1,1110052,1
508030,11100,111005,1,1,1110052,1
508031,11100,111005,1,1,1110052,1
508032,11100,111005,1,1,1110052,0
508033,11101,111011,1,1,1110112,0
508034,11101,111011,1,1,1110112,0
508035,11101,111011,1,1,1110112,0
508036,11101,111011,1,1,1110112,0
508037,11101,111011,1,1,1110112,0
508038,11101,111011,1,1,1110112,0
508039,11101,111011,1,1,1110112,0
508040,11101,111011,1,1,1110112,0
508041,11101,111012,1,1,1110122,0
508042,11101,111012,1,1,1110122,0
508043,11101,111012,1,1,1110122,0
508044,11101,111012,1,1,1110122,0
508045,11101,111012,1,1,1110122,0
508046,11101,111012,1,1,1110122,0
508047,11101,111012,1,1,1110122,0
508048,11101,111012,1,1,1110122,0
508049,11101,111013,1,1,1110132,0
508050,11101,111013,1,1,1110132,0
508051,11101,111013,1,1,1110132,0
508052,11101,111013,1,1,1110132,0
508053,11101,111013,1,1,1110132,0
508054,11101,111013,1,1,1110132,0
508055,11101,111013,1,1,1110132,0
508056,11101,111013,1,1,1110132,0
508057,11101,111014,1,1,1110142,1
508058,11101,111014,1,1,1110142,0
508059,11101,111014,1,1,1110142,0
508060,11101,111014,1,1,1110142,0
508061,11101,111014,1,1,1110142,0
508062,11101,111014,1,1,1110142,0
508063,11101,111014,1,1,1110142,0
508064,11101,111014,1,1,1110142,0
508065,11101,111015,1,1,1110152,1
508066,11101,111015,1,1,1110152,1
508067,11101,111015,1,1,1110152,1
508068,11101,111015,1,1,1110152,1
508069,11101,111015,1,1,1110152,0
508070,11101,111015,1,1,1110152,0
508071,11101,111015,1,1,1110152,0
508072,11101,111015,1,1,1110152,0
508073,11104,111041,1,1,1110412,1
508074,11104,111041,1,1,1110412,0
508075,11104,111041,1,1,1110412,0
508076,11104,111041,1,1,1110412,0
508077,11104,111041,1,1,1110412,0
508078,11104,111041,1,1,1110412,0
508079,11104,111041,1,1,1110412,0
508080,11104,111041,1,1,1110412,0
508081,11104,111044,1,1,1110442,1
508082,11104,111044,1,1,1110442,1
508083,11104,111044,1,1,1110442,1
508084,11104,111044,1,1,1110442,1
508085,11104,111044,1,1,1110442,0
508086,11104,111044,1,1,1110442,0
508087,11104,111044,1,1,1110442,0
508088,11104,111044,1,1,1110442,0
508089,11104,111045,1,1,1110452,1
508090,11104,111045,1,1,1110452,1
508091,11104,111045,1,1,1110452,1
508092,11104,111045,1,1,1110452,1
508093,11104,111045,1,1,1110452,1
508094,11104,111045,1,1,1110452,1
508095,11104,111045,1,1,1110452,1
508096,11104,111045,1,1,1110452,0
508097,11105,111051,1,1,1110512,1
508098,11105,111051,1,1,1110512,1
508099,11105,111051,1,1,1110512,1
508100,11105,111051,1,1,1110512,1
508101,11105,111051,1,1,1110512,1
508102,11105,111051,1,1,1110512,0
508103,11105,111051,1,1,1110512,0
508104,11105,111051,1,1,1110512,0
508105,11105,111053,1,1,1110532,1
508106,11105,111053,1,1,1110532,0
508107,11105,111053,1,1,1110532,0
508108,11105,111053,1,1,1110532,0
508109,11105,111053,1,1,1110532,0
508110,11105,111053,1,1,1110532,0
508111,11105,111053,1,1,1110532,0
508112,11105,111053,1,1,1110532,0
508113,11105,111054,1,1,1110542,1
508114,11105,111054,1,1,1110542,0
508115,11105,111054,1,1,1110542,0
508116,11105,111054,1,1,1110542,0
508117,11105,111054,1,1,1110542,0
508118,11105,111054,1,1,1110542,0
508119,11105,111054,1,1,1110542,0
508120,11105,111054,1,1,1110542,0
508121,11105,111055,1,1,1110552,0
508122,11105,111055,1,1,1110552,0
508123,11105,111055,1,1,1110552,0
508124,11105,111055,1,1,1110552,0
508125,11105,111055,1,1,1110552,0
508126,11105,111055,1,1,1110552,0
508127,11105,111055,1,1,1110552,0
508128,11105,111055,1,1,1110552,0
508129,11107,111071,1,1,1110712,1
508130,11107,111071,1,1,1110712,1
508131,11107,111071,1,1,1110712,1
508132,11107,111071,1,1,1110712,0
508133,11107,111071,1,1,1110712,0
508134,11107,111071,1,1,1110712,0
508135,11107,111071,1,1,1110712,0
508136,11107,111071,1,1,1110712,0
508137,11107,111072,1,1,1110722,1
508138,11107,111072,1,1,1110722,1
508139,11107,111072,1,1,1110722,1
508140,11107,111072,1,1,1110722,1
508141,11107,111072,1,1,1110722,1
508142,11107,111072,1,1,1110722,1
508143,11107,111072,1,1,1110722,0
508144,11107,111072,1,1,1110722,0
508145,11107,111073,1,1,1110732,1
508146,11107,111073,1,1,1110732,1
508147,11107,111073,1,1,1110732,0
508148,11107,111073,1,1,1110732,0
508149,11107,111073,1,1,1110732,0
508150,11107,111073,1,1,1110732,0
508151,11107,111073,1,1,1110732,0
508152,11107,111073,1,1,1110732,0
508153,11107,111074,1,1,1110742,1
508154,11107,111074,1,1,1110742,1
508155,11107,111074,1,1,1110742,1
508156,11107,111074,1,1,1110742,1
508157,11107,111074,1,1,1110742,1
508158,11107,111074,1,1,1110742,1
508159,11107,111074,1,1,1110742,1
508160,11107,111074,1,1,1110742,1
508161,11108,111081,1,1,1110812,0
508162,11108,111081,1,1,1110812,0
508163,11108,111081,1,1,1110812,0
508164,11108,111081,1,1,1110812,0
508165,11108,111081,1,1,1110812,0
508166,11108,111081,1,1,1110812,0
508167,11108,111081,1,1,1110812,0
508168,11108,111081,1,1,1110812,0
508169,11108,111083,1,1,1110832,1
508170,11108,111083,1,1,1110832,1
508171,11108,111083,1,1,1110832,1
508172,11108,111083,1,1,1110832,0
508173,11108,111083,1,1,1110832,0
508174,11108,111083,1,1,1110832,0
508175,11108,111083,1,1,1110832,0
508176,11108,111083,1,1,1110832,0
508177,11111,111112,1,1,1111122,1
508178,11111,111112,1,1,1111122,1
508179,11111,111112,1,1,1111122,1
508180,11111,111112,1,1,1111122,1
508181,11111,111112,1,1,1111122,1
508182,11111,111112,1,1,1111122,0
508183,11111,111112,1,1,1111122,0
508184,11111,111112,1,1,1111122,0
508185,11111,111114,1,1,1111142,1
508186,11111,111114,1,1,1111142,1
508187,11111,111114,1,1,1111142,1
508188,11111,111114,1,1,1111142,1
508189,11111,111114,1,1,1111142,1
508190,11111,111114,1,1,1111142,1
508191,11111,111114,1,1,1111142,0
508192,11111,111114,1,1,1111142,0
508193,11111,111115,1,1,1111152,1
508194,11111,111115,1,1,1111152,0
508195,11111,111115,1,1,1111152,0
508196,11111,111115,1,1,1111152,0
508197,11111,111115,1,1,1111152,0
508198,11111,111115,1,1,1111152,0
508199,11111,111115,1,1,1111152,0
508200,11111,111115,1,1,1111152,0
508201,11112,111121,1,1,1111212,1
508202,11112,111121,1,1,1111212,0
508203,11112,111121,1,1,1111212,0
508204,11112,111121,1,1,1111212,0
508205,11112,111121,1,1,1111212,0
508206,11112,111121,1,1,1111212,0
508207,11112,111121,1,1,1111212,0
508208,11112,111121,1,1,1111212,0
508209,11112,111123,1,1,1111232,1
508210,11112,111123,1,1,1111232,1
508211,11112,111123,1,1,1111232,1
508212,11112,111123,1,1,1111232,1
508213,11112,111123,1,1,1111232,1
508214,11112,111123,1,1,1111232,0
508215,11112,111123,1,1,1111232,0
508216,11112,111123,1,1,1111232,0
508217,11112,111124,1,1,1111242,1
508218,11112,111124,1,1,1111242,1
508219,11112,111124,1,1,1111242,0
508220,11112,111124,1,1,1111242,0
508221,11112,111124,1,1,1111242,0
508222,11112,111124,1,1,1111242,0
508223,11112,111124,1,1,1111242,0
508224,11112,111124,1,1,1111242,0
508225,11112,111125,1,1,1111252,1
508226,11112,111125,1,1,1111252,1
508227,11112,111125,1,1,1111252,1
508228,11112,111125,1,1,1111252,0
508229,11112,111125,1,1,1111252,0
508230,11112,111125,1,1,1111252,0
508231,11112,111125,1,1,1111252,0
508232,11112,111125,1,1,1111252,0
508233,11114,111141,1,1,1111412,1
508234,11114,111141,1,1,1111412,0
508235,11114,111141,1,1,1111412,0
508236,11114,111141,1,1,1111412,0
508237,11114,111141,1,1,1111412,0
508238,11114,111141,1,1,1111412,0
508239,11114,111141,1,1,1111412,0
508240,11114,111141,1,1,1111412,0
508241,11114,111142,1,1,1111422,0
508242,11114,111142,1,1,1111422,0
508243,11114,111142,1,1,1111422,0
508244,11114,111142,1,1,1111422,0
508245,11114,111142,1,1,1111422,0
508246,11114,111142,1,1,1111422,0
508247,11114,111142,1,1,1111422,0
508248,11114,111142,1,1,1111422,0
508249,11114,111143,1,1,1111432,1
508250,11114,111143,1,1,1111432,1
508251,11114,111143,1,1,1111432,1
508252,11114,111143,1,1,1111432,0
508253,11114,111143,1,1,1111432,0
508254,11114,111143,1,1,1111432,0
508255,11114,111143,1,1,1111432,0
508256,11114,111143,1,1,1111432,0
508257,11114,111144,1,1,1111442,1
508258,11114,111144,1,1,1111442,1
508259,11114,111144,1,1,1111442,1
508260,11114,111144,1,1,1111442,1
508261,11114,111144,1,1,1111442,0
508262,11114,111144,1,1,1111442,0
508263,11114,111144,1,1,1111442,0
508264,11114,111144,1,1,1111442,0
508265,11114,111145,1,1,1111452,1
508266,11114,111145,1,1,1111452,1
508267,11114,111145,1,1,1111452,1
508268,11114,111145,1,1,1111452,1
508269,11114,111145,1,1,1111452,1
508270,11114,111145,1,1,1111452,0
508271,11114,111145,1,1,1111452,0
508272,11114,111145,1,1,1111452,0
508273,11115,111151,1,1,1111512,1
508274,11115,111151,1,1,1111512,1
508275,11115,111151,1,1,1111512,1
508276,11115,111151,1,1,1111512,0
508277,11115,111151,1,1,1111512,0
508278,11115,111151,1,1,1111512,0
508279,11115,111151,1,1,1111512,0
508280,11115,111151,1,1,1111512,0
508281,11115,111153,1,1,1111532,1
508282,11115,111153,1,1,1111532,1
508283,11115,111153,1,1,1111532,0
508284,11115,111153,1,1,1111532,0
508285,11115,111153,1,1,1111532,0
508286,11115,111153,1,1,1111532,0
508287,11115,111153,1,1,1111532,0
508288,11115,111153,1,1,1111532,0
508289,11115,111154,1,1,1111542,1
508290,11115,111154,1,1,1111542,1
508291,11115,111154,1,1,1111542,1
508292,11115,111154,1,1,1111542,1
508293,11115,111154,1,1,1111542,1
508294,11115,111154,1,1,1111542,1
508295,11115,111154,1,1,1111542,1
508296,11115,111154,1,1,1111542,0
508297,11115,111155,1,1,1111552,1
508298,11115,111155,1,1,1111552,1
508299,11115,111155,1,1,1111552,1
508300,11115,111155,1,1,1111552,1
508301,11115,111155,1,1,1111552,0
508302,11115,111155,1,1,1111552,0
508303,11115,111155,1,1,1111552,0
508304,11115,111155,1,1,1111552,0
508305,11117,111171,1,1,1111712,1
508306,11117,111171,1,1,1111712,1
508307,11117,111171,1,1,1111712,0
508308,11117,111171,1,1,1111712,0
508309,11117,111171,1,1,1111712,0
508310,11117,111171,1,1,1111712,0
508311,11117,111171,1,1,1111712,0
508312,11117,111171,1,1,1111712,0
508313,11117,111172,1,1,1111722,1
508314,11117,111172,1,1,1111722,1
508315,11117,111172,1,1,1111722,1
508316,11117,111172,1,1,1111722,1
508317,11117,111172,1,1,1111722,1
508318,11117,111172,1,1,1111722,1
508319,11117,111172,1,1,1111722,0
508320,11117,111172,1,1,1111722,0
508321,11120,111201,1,1,1112012,1
508322,11120,111201,1,1,1112012,1
508323,11120,111201,1,1,1112012,1
508324,11120,111201,1,1,1112012,1
508325,11120,111201,1,1,1112012,1
508326,11120,111201,1,1,1112012,1
508327,11120,111201,1,1,1112012,0
508328,11120,111201,1,1,1112012,0
508329,11120,111203,1,1,1112032,1
508330,11120,111203,1,1,1112032,1
508331,11120,111203,1,1,1112032,1
508332,11120,111203,1,1,1112032,1
508333,11120,111203,1,1,1112032,1
508334,11120,111203,1,1,1112032,0
508335,11120,111203,1,1,1112032,0
508336,11120,111203,1,1,1112032,0
508337,11120,111205,1,1,1112052,1
508338,11120,111205,1,1,1112052,1
508339,11120,111205,1,1,1112052,1
508340,11120,111205,1,1,1112052,0
508341,11120,111205,1,1,1112052,0
508342,11120,111205,1,1,1112052,0
508343,11120,111205,1,1,1112052,0
508344,11120,111205,1,1,1112052,0
522377,11045,110453,1,1,1104535,1
522378,11045,110453,1,1,1104535,1
522379,11045,110453,1,1,1104535,0
522380,11045,110453,1,1,1104535,0
522381,11045,110453,1,1,1104535,0
522382,11045,110453,1,1,1104535,0
522383,11045,110453,1,1,1104535,0
522384,11045,110453,1,1,1104535,0
507889,12096,120962,1,2,1209622,1
507890,12096,120962,1,2,1209622,1
507891,12096,120962,1,2,1209622,1
507892,12096,120962,1,2,1209622,1
507893,12096,120962,1,2,1209622,1
507894,12096,120962,1,2,1209622,1
507895,12096,120962,1,2,1209622,1
507896,12096,120962,1,2,1209622,0
521321,12001,120015,1,2,1200155,1
521322,12001,120015,1,2,1200155,1
521323,12001,120015,1,2,1200155,1
521324,12001,120015,1,2,1200155,1
521325,12001,120015,1,2,1200155,1
521326,12001,120015,1,2,1200155,1
521327,12001,120015,1,2,1200155,1
521328,12001,120015,1,2,1200155,1
521329,12002,120022,1,2,1200225,1
521330,12002,120022,1,2,1200225,1
521331,12002,120022,1,2,1200225,1
521332,12002,120022,1,2,1200225,1
521333,12002,120022,1,2,1200225,1
521334,12002,120022,1,2,1200225,1
521335,12002,120022,1,2,1200225,1
521336,12002,120022,1,2,1200225,0
521337,12002,120023,1,2,1200235,1
521338,12002,120023,1,2,1200235,1
521339,12002,120023,1,2,1200235,1
521340,12002,120023,1,2,1200235,1
521341,12002,120023,1,2,1200235,1
521342,12002,120023,1,2,1200235,1
521343,12002,120023,1,2,1200235,1
521344,12002,120023,1,2,1200235,0
521345,12002,120024,1,2,1200245,1
521346,12002,120024,1,2,1200245,1
521347,12002,120024,1,2,1200245,1
521348,12002,120024,1,2,1200245,1
521349,12002,120024,1,2,1200245,1
521350,12002,120024,1,2,1200245,1
521351,12002,120024,1,2,1200245,1
521352,12002,120024,1,2,1200245,1
521353,12002,120025,1,2,1200255,1
521354,12002,120025,1,2,1200255,1
521355,12002,120025,1,2,1200255,1
521356,12002,120025,1,2,1200255,1
521357,12002,120025,1,2,1200255,1
521358,12002,120025,1,2,1200255,1
521359,12002,120025,1,2,1200255,0
521360,12002,120025,1,2,1200255,0
521361,12003,120032,1,2,1200325,1
521362,12003,120032,1,2,1200325,1
521363,12003,120032,1,2,1200325,1
521364,12003,120032,1,2,1200325,1
521365,12003,120032,1,2,1200325,1
521366,12003,120032,1,2,1200325,1
521367,12003,120032,1,2,1200325,0
521368,12003,120032,1,2,1200325,0
521369,12003,120033,1,2,1200335,1
521370,12003,120033,1,2,1200335,1
521371,12003,120033,1,2,1200335,1
521372,12003,120033,1,2,1200335,1
521373,12003,120033,1,2,1200335,1
521374,12003,120033,1,2,1200335,0
521375,12003,120033,1,2,1200335,0
521376,12003,120033,1,2,1200335,0
521377,12004,120042,1,2,1200425,1
521378,12004,120042,1,2,1200425,1
521379,12004,120042,1,2,1200425,1
521380,12004,120042,1,2,1200425,1
521381,12004,120042,1,2,1200425,1
521382,12004,120042,1,2,1200425,1
521383,12004,120042,1,2,1200425,1
521384,12004,120042,1,2,1200425,0
521385,12004,120043,1,2,1200435,1
521386,12004,120043,1,2,1200435,1
521387,12004,120043,1,2,1200435,1
521388,12004,120043,1,2,1200435,1
521389,12004,120043,1,2,1200435,1
521390,12004,120043,1,2,1200435,1
521391,12004,120043,1,2,1200435,0
521392,12004,120043,1,2,1200435,0
521393,12004,120045,1,2,1200455,1
